,period_day,weekday_weekend,month,weekday
6403,afternoon,weekday,December,Thursday
6404,afternoon,weekday,December,Thursday
6405,afternoon,weekday,December,Thursday
6406,afternoon,weekday,December,Thursday
6407,afternoon,weekday,December,Thursday
6408,afternoon,weekday,December,Thursday
6409,afternoon,weekday,December,Thursday
6410,afternoon,weekday,December,Thursday
6411,afternoon,weekday,December,Thursday
6412,afternoon,weekday,December,Thursday
6413,afternoon,weekday,December,Thursday
6414,afternoon,weekday,December,Thursday
6415,afternoon,weekday,December,Thursday
6416,afternoon,weekday,December,Thursday
6417,afternoon,weekday,December,Thursday
6418,afternoon,weekday,December,Thursday
6419,afternoon,weekday,December,Thursday
6420,afternoon,weekday,December,Thursday
6421,evening,weekday,December,Thursday
6422,evening,weekday,December,Thursday
6423,evening,weekday,December,Thursday
6424,evening,weekday,December,Thursday
6425,evening,weekday,December,Thursday
6426,evening,weekday,December,Thursday
6427,evening,weekday,December,Thursday
6428,evening,weekday,December,Thursday
6429,evening,weekday,December,Thursday
6430,evening,weekday,December,Thursday
6431,evening,weekday,December,Thursday
6432,evening,weekday,December,Thursday
6433,evening,weekday,December,Thursday
6434,evening,weekday,December,Thursday
6435,evening,weekday,December,Thursday
6436,evening,weekday,December,Thursday
6437,evening,weekday,December,Thursday
6438,morning,weekday,December,Friday
6439,morning,weekday,December,Friday
6440,morning,weekday,December,Friday
6441,morning,weekday,December,Friday
6442,morning,weekday,December,Friday
6443,morning,weekday,December,Friday
6444,morning,weekday,December,Friday
6445,morning,weekday,December,Friday
6446,morning,weekday,December,Friday
6447,morning,weekday,December,Friday
6448,morning,weekday,December,Friday
6449,morning,weekday,December,Friday
6450,morning,weekday,December,Friday
6451,morning,weekday,December,Friday
6452,morning,weekday,December,Friday
6453,morning,weekday,December,Friday
6454,morning,weekday,December,Friday
6455,morning,weekday,December,Friday
6456,morning,weekday,December,Friday
6457,morning,weekday,December,Friday
6458,morning,weekday,December,Friday
6459,morning,weekday,December,Friday
6460,morning,weekday,December,Friday
6461,morning,weekday,December,Friday
6462,morning,weekday,December,Friday
6463,morning,weekday,December,Friday
6464,morning,weekday,December,Friday
6465,morning,weekday,December,Friday
6466,morning,weekday,December,Friday
6467,morning,weekday,December,Friday
6468,morning,weekday,December,Friday
6469,morning,weekday,December,Friday
6470,morning,weekday,December,Friday
6471,morning,weekday,December,Friday
6472,morning,weekday,December,Friday
6473,morning,weekday,December,Friday
6474,morning,weekday,December,Friday
6475,morning,weekday,December,Friday
6476,morning,weekday,December,Friday
6477,morning,weekday,December,Friday
6478,morning,weekday,December,Friday
6479,morning,weekday,December,Friday
6480,morning,weekday,December,Friday
6481,morning,weekday,December,Friday
6482,morning,weekday,December,Friday
6483,morning,weekday,December,Friday
6484,morning,weekday,December,Friday
6485,morning,weekday,December,Friday
6486,morning,weekday,December,Friday
6487,morning,weekday,December,Friday
6488,morning,weekday,December,Friday
6489,morning,weekday,December,Friday
6490,morning,weekday,December,Friday
6491,morning,weekday,December,Friday
6492,morning,weekday,December,Friday
6493,morning,weekday,December,Friday
6494,morning,weekday,December,Friday
6495,morning,weekday,December,Friday
6496,morning,weekday,December,Friday
6497,morning,weekday,December,Friday
6498,morning,weekday,December,Friday
6499,morning,weekday,December,Friday
6500,morning,weekday,December,Friday
6501,morning,weekday,December,Friday
6502,morning,weekday,December,Friday
6503,morning,weekday,December,Friday
6504,morning,weekday,December,Friday
6505,afternoon,weekday,December,Friday
6506,afternoon,weekday,December,Friday
6507,afternoon,weekday,December,Friday
6508,afternoon,weekday,December,Friday
6509,afternoon,weekday,December,Friday
6510,afternoon,weekday,December,Friday
6511,afternoon,weekday,December,Friday
6512,afternoon,weekday,December,Friday
6513,afternoon,weekday,December,Friday
6514,afternoon,weekday,December,Friday
6515,afternoon,weekday,December,Friday
6516,afternoon,weekday,December,Friday
6517,afternoon,weekday,December,Friday
6518,afternoon,weekday,December,Friday
6519,afternoon,weekday,December,Friday
6520,afternoon,weekday,December,Friday
6521,afternoon,weekday,December,Friday
6522,afternoon,weekday,December,Friday
6523,afternoon,weekday,December,Friday
6524,afternoon,weekday,December,Friday
6525,afternoon,weekday,December,Friday
6526,afternoon,weekday,December,Friday
6527,afternoon,weekday,December,Friday
6528,afternoon,weekday,December,Friday
6529,afternoon,weekday,December,Friday
6530,afternoon,weekday,December,Friday
6531,afternoon,weekday,December,Friday
6532,afternoon,weekday,December,Friday
6533,afternoon,weekday,December,Friday
6534,afternoon,weekday,December,Friday
6535,afternoon,weekday,December,Friday
6536,afternoon,weekday,December,Friday
6537,afternoon,weekday,December,Friday
6538,afternoon,weekday,December,Friday
6539,afternoon,weekday,December,Friday
6540,afternoon,weekday,December,Friday
6541,afternoon,weekday,December,Friday
6542,afternoon,weekday,December,Friday
6543,afternoon,weekday,December,Friday
6544,afternoon,weekday,December,Friday
6545,afternoon,weekday,December,Friday
6546,afternoon,weekday,December,Friday
6547,afternoon,weekday,December,Friday
6548,afternoon,weekday,December,Friday
6549,afternoon,weekday,December,Friday
6550,afternoon,weekday,December,Friday
6551,afternoon,weekday,December,Friday
6552,afternoon,weekday,December,Friday
6553,afternoon,weekday,December,Friday
6554,afternoon,weekday,December,Friday
6555,afternoon,weekday,December,Friday
6556,afternoon,weekday,December,Friday
6557,afternoon,weekday,December,Friday
6558,afternoon,weekday,December,Friday
6559,afternoon,weekday,December,Friday
6560,afternoon,weekday,December,Friday
6561,afternoon,weekday,December,Friday
6562,afternoon,weekday,December,Friday
6563,afternoon,weekday,December,Friday
6564,afternoon,weekday,December,Friday
6565,afternoon,weekday,December,Friday
6566,afternoon,weekday,December,Friday
6567,afternoon,weekday,December,Friday
6568,afternoon,weekday,December,Friday
6569,afternoon,weekday,December,Friday
6570,afternoon,weekday,December,Friday
6571,afternoon,weekday,December,Friday
6572,afternoon,weekday,December,Friday
6573,afternoon,weekday,December,Friday
6574,afternoon,weekday,December,Friday
6575,afternoon,weekday,December,Friday
6576,afternoon,weekday,December,Friday
6577,afternoon,weekday,December,Friday
6578,afternoon,weekday,December,Friday
6579,afternoon,weekday,December,Friday
6580,afternoon,weekday,December,Friday
6581,afternoon,weekday,December,Friday
6582,afternoon,weekday,December,Friday
6583,afternoon,weekday,December,Friday
6584,afternoon,weekday,December,Friday
6585,evening,weekday,December,Friday
6586,evening,weekday,December,Friday
6587,evening,weekday,December,Friday
6588,evening,weekday,December,Friday
6589,morning,weekend,December,Saturday
6590,morning,weekend,December,Saturday
6591,morning,weekend,December,Saturday
6592,morning,weekend,December,Saturday
6593,morning,weekend,December,Saturday
6594,morning,weekend,December,Saturday
6595,morning,weekend,December,Saturday
6596,morning,weekend,December,Saturday
6597,morning,weekend,December,Saturday
6598,morning,weekend,December,Saturday
6599,morning,weekend,December,Saturday
6600,morning,weekend,December,Saturday
6601,morning,weekend,December,Saturday
6602,morning,weekend,December,Saturday
6603,morning,weekend,December,Saturday
6604,morning,weekend,December,Saturday
6605,morning,weekend,December,Saturday
6606,morning,weekend,December,Saturday
6607,morning,weekend,December,Saturday
6608,morning,weekend,December,Saturday
6609,morning,weekend,December,Saturday
6610,morning,weekend,December,Saturday
6611,morning,weekend,December,Saturday
6612,morning,weekend,December,Saturday
6613,morning,weekend,December,Saturday
6614,morning,weekend,December,Saturday
6615,morning,weekend,December,Saturday
6616,morning,weekend,December,Saturday
6617,morning,weekend,December,Saturday
6618,morning,weekend,December,Saturday
6619,morning,weekend,December,Saturday
6620,morning,weekend,December,Saturday
6621,morning,weekend,December,Saturday
6622,morning,weekend,December,Saturday
6623,morning,weekend,December,Saturday
6624,morning,weekend,December,Saturday
6625,morning,weekend,December,Saturday
6626,morning,weekend,December,Saturday
6627,morning,weekend,December,Saturday
6628,morning,weekend,December,Saturday
6629,morning,weekend,December,Saturday
6630,morning,weekend,December,Saturday
6631,morning,weekend,December,Saturday
6632,morning,weekend,December,Saturday
6633,morning,weekend,December,Saturday
6634,morning,weekend,December,Saturday
6635,morning,weekend,December,Saturday
6636,morning,weekend,December,Saturday
6637,morning,weekend,December,Saturday
6638,morning,weekend,December,Saturday
6639,morning,weekend,December,Saturday
6640,morning,weekend,December,Saturday
6641,morning,weekend,December,Saturday
6642,morning,weekend,December,Saturday
6643,morning,weekend,December,Saturday
6644,morning,weekend,December,Saturday
6645,morning,weekend,December,Saturday
6646,morning,weekend,December,Saturday
6647,morning,weekend,December,Saturday
6648,morning,weekend,December,Saturday
6649,morning,weekend,December,Saturday
6650,morning,weekend,December,Saturday
6651,morning,weekend,December,Saturday
6652,morning,weekend,December,Saturday
6653,morning,weekend,December,Saturday
6654,morning,weekend,December,Saturday
6655,morning,weekend,December,Saturday
6656,morning,weekend,December,Saturday
6657,morning,weekend,December,Saturday
6658,morning,weekend,December,Saturday
6659,afternoon,weekend,December,Saturday
6660,afternoon,weekend,December,Saturday
6661,afternoon,weekend,December,Saturday
6662,afternoon,weekend,December,Saturday
6663,afternoon,weekend,December,Saturday
6664,afternoon,weekend,December,Saturday
6665,afternoon,weekend,December,Saturday
6666,afternoon,weekend,December,Saturday
6667,afternoon,weekend,December,Saturday
6668,afternoon,weekend,December,Saturday
6669,afternoon,weekend,December,Saturday
6670,afternoon,weekend,December,Saturday
6671,afternoon,weekend,December,Saturday
6672,afternoon,weekend,December,Saturday
6673,afternoon,weekend,December,Saturday
6674,afternoon,weekend,December,Saturday
6675,afternoon,weekend,December,Saturday
6676,afternoon,weekend,December,Saturday
6677,afternoon,weekend,December,Saturday
6678,afternoon,weekend,December,Saturday
6679,afternoon,weekend,December,Saturday
6680,afternoon,weekend,December,Saturday
6681,afternoon,weekend,December,Saturday
6682,afternoon,weekend,December,Saturday
6683,afternoon,weekend,December,Saturday
6684,afternoon,weekend,December,Saturday
6685,afternoon,weekend,December,Saturday
6686,afternoon,weekend,December,Saturday
6687,afternoon,weekend,December,Saturday
6688,afternoon,weekend,December,Saturday
6689,afternoon,weekend,December,Saturday
6690,afternoon,weekend,December,Saturday
6691,afternoon,weekend,December,Saturday
6692,afternoon,weekend,December,Saturday
6693,afternoon,weekend,December,Saturday
6694,afternoon,weekend,December,Saturday
6695,afternoon,weekend,December,Saturday
6696,afternoon,weekend,December,Saturday
6697,afternoon,weekend,December,Saturday
6698,afternoon,weekend,December,Saturday
6699,afternoon,weekend,December,Saturday
6700,afternoon,weekend,December,Saturday
6701,afternoon,weekend,December,Saturday
6702,afternoon,weekend,December,Saturday
6703,afternoon,weekend,December,Saturday
6704,afternoon,weekend,December,Saturday
6705,afternoon,weekend,December,Saturday
6706,afternoon,weekend,December,Saturday
6707,afternoon,weekend,December,Saturday
6708,afternoon,weekend,December,Saturday
6709,afternoon,weekend,December,Saturday
6710,afternoon,weekend,December,Saturday
6711,afternoon,weekend,December,Saturday
6712,afternoon,weekend,December,Saturday
6713,afternoon,weekend,December,Saturday
6714,afternoon,weekend,December,Saturday
6715,afternoon,weekend,December,Saturday
6716,afternoon,weekend,December,Saturday
6717,afternoon,weekend,December,Saturday
6718,afternoon,weekend,December,Saturday
6719,afternoon,weekend,December,Saturday
6720,afternoon,weekend,December,Saturday
6721,afternoon,weekend,December,Saturday
6722,afternoon,weekend,December,Saturday
6723,evening,weekend,December,Saturday
6724,evening,weekend,December,Saturday
6725,evening,weekend,December,Saturday
6726,evening,weekend,December,Saturday
6727,evening,weekend,December,Saturday
6728,evening,weekend,December,Saturday
6729,evening,weekend,December,Saturday
6730,evening,weekend,December,Saturday
6731,evening,weekend,December,Saturday
6732,evening,weekend,December,Saturday
6733,evening,weekend,December,Saturday
6734,night,weekend,December,Saturday
6735,night,weekend,December,Saturday
6736,morning,weekend,December,Sunday
6737,morning,weekend,December,Sunday
6738,morning,weekend,December,Sunday
6739,morning,weekend,December,Sunday
6740,morning,weekend,December,Sunday
6741,morning,weekend,December,Sunday
6742,morning,weekend,December,Sunday
6743,morning,weekend,December,Sunday
6744,morning,weekend,December,Sunday
6745,morning,weekend,December,Sunday
6746,morning,weekend,December,Sunday
6747,morning,weekend,December,Sunday
6748,morning,weekend,December,Sunday
6749,morning,weekend,December,Sunday
6750,morning,weekend,December,Sunday
6751,morning,weekend,December,Sunday
6752,morning,weekend,December,Sunday
6753,morning,weekend,December,Sunday
6754,morning,weekend,December,Sunday
6755,morning,weekend,December,Sunday
6756,morning,weekend,December,Sunday
6757,morning,weekend,December,Sunday
6758,morning,weekend,December,Sunday
6759,morning,weekend,December,Sunday
6760,morning,weekend,December,Sunday
6761,morning,weekend,December,Sunday
6762,morning,weekend,December,Sunday
6763,morning,weekend,December,Sunday
6764,morning,weekend,December,Sunday
6765,morning,weekend,December,Sunday
6766,morning,weekend,December,Sunday
6767,morning,weekend,December,Sunday
6768,morning,weekend,December,Sunday
6769,morning,weekend,December,Sunday
6770,morning,weekend,December,Sunday
6771,morning,weekend,December,Sunday
6772,morning,weekend,December,Sunday
6773,morning,weekend,December,Sunday
6774,morning,weekend,December,Sunday
6775,afternoon,weekend,December,Sunday
6776,afternoon,weekend,December,Sunday
6777,afternoon,weekend,December,Sunday
6778,afternoon,weekend,December,Sunday
6779,afternoon,weekend,December,Sunday
6780,afternoon,weekend,December,Sunday
